place_id,name,lat,lon,rating,user_ratings_total,types
ChIJTdcAuSnr3zgR5ubgnXzwLhA,Shaheed Arshad Dawakhana & Pansar Store,33.6398628,73.09563419999999,5.0,1.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJX7YCmSnr3zgRFSSaRi4aO5c,Al-Haaj Pharmacy,33.6397712,73.0955054,4.7,9.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJgwrsJtPr3zgR0E31Oqi9NNM,Ejaz homeopathic clinic,33.63978709999999,73.0950161,5.0,1.0,"pharmacy, drugstore, health, store, point_of_interest, establishment"
ChIJ3-uE9Ebr3zgRBkak8GgP7lk,Raja Jee Pharmacy,33.639628,73.0954229,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJb8QivCnr3zgRMbdURtzkz0Q,Bilal Homeopathic Clinic and Store,33.6396156,73.0953787,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJ08f3DxPr3zgRhrKgXkbScP4,The Medicine Point,33.6394239,73.0954186,4.0,6.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJtZ88GqPr3zgRjBq_TJuzPrs,Mahr Medical Store,33.65704089999999,73.09697229999999,5.0,4.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJGUGL4Lvq3zgRcQJY7eqC0Dc,Zia Homeo Clinic,33.6698963,73.1040256,,,"drugstore, pharmacy, doctor, point_of_interest, store, health, establishment"
ChIJmxBP-Lvq3zgRQWIvsXKx9JM,Butt Pharmacy,33.67037819999999,73.10530729999999,4.3,4.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJoTfZGRvr3zgRn1viGBRoQJY,Yousafzai Pharmacy,33.6707599,73.1052575,3.9,7.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJqcp0t37r3zgRyNzgO42aVPU,Medical Store میڈیکل سٹور,33.6606443,73.0977576,4.7,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJSS2TC3XA3zgRf9cWrPROdBc,"Malik Medical Store. (Homeopathic, Allopathic And Unani Medicines)",33.707977,73.0897463,4.8,28.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJ6-R7DHXA3zgR6djTmeB2J3g,Bilal Homeopathic Clinic,33.7079777,73.0894663,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJ43tcDXXA3zgRYf3Mnsv60y4,Abbasi Medical Store,33.7077239,73.0892849,5.0,1.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJPwAddHXA3zgROlJzo2ptvZY,Zahid Medicos,33.7079782,73.08888089999999,4.5,2.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJhVSw-tvt3zgRgWUQBw42WEk,Best Care Pharmacy,33.5318479,73.11476329999999,4.7,39.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJocpRff3t3zgRk3-MywDx9as,Prime health pharmacy,33.531806,73.1225467,4.6,8.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ3ZoSjfLt3zgRhMKZyCf6Tl0,Rexdale Pharmacy,33.5330067,73.1128545,4.5,6.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJP3ZfJwDt3zgR3lfTadB7g-Q,"St 2, Phase 7 Rawalpindi",33.5351421,73.1127739,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJK0_lXA_t3zgRvVLYgfRaEyo,Family Homeo Medicare Clinic,33.5357273,73.11297119999999,5.0,1.0,"drugstore, pharmacy, doctor, point_of_interest, health, store, establishment"
ChIJbZLcPWbt3zgR66ZmAaW-AX4,Zulfiqar pharmacy,33.5504047,73.1153527,5.0,12.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJSVlPOA3t3zgRuRSg2HZ671A,MED PHARMACY,33.54931629999999,73.12241,2.5,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJd0YtTM7t3zgRbK_fVd9KNh8,The Medication Centre,33.5504625,73.1129098,4.0,4.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJmwQn-lzt3zgRD6Snc0OYd7E,Esajee's Pharmacy,33.5510039,73.1228232,4.2,6.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJu8LGMQXt3zgRhId6dsBF22U,PharmaCare Pharmacy,33.549633,73.12384209999999,3.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ__cYf47t3zgRtJQESSvFu7E,"Green Plus Pharmacie, Behria Town",33.5515468,73.123691,4.1,15.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJsyHBSJzt3zgRHpKd8dHUEK8,Reliance Homeo Clinic | Homeopathic treatment | Best homeopathic consultant,33.55133089999999,73.1248931,5.0,7.0,"drugstore, pharmacy, doctor, point_of_interest, store, health, establishment"
ChIJsaoaBAXt3zgRPVOZ6ncDmuk,Az Reliance pharmacy,33.549963,73.12572999999999,4.1,22.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJF0VNQBKV3zgRTdgjJwNbPVY,Dr. ILYAS | NewLife Homeopathic Clinic,33.564436,73.1265674,4.6,9.0,"drugstore, pharmacy, point_of_interest, store, health, establishment"
ChIJzTcAaDbt3zgRMYMdJdCxJbw,Wahaaj Medics Pharmacy,33.5862124,73.1208241,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJO0yhyZPs3zgROru3LIPPHTM,Akhtar Pharmacy And Medical Store,33.5857739,73.121247,4.4,5.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJUe-h2Aft3zgRtrvpuJ2URYA,Drug Mart,33.5843469,73.1207623,3.8,10.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJDzNiKI7s3zgR_lDDIe1Cbso,Amir Ali pharmacy,33.5875798,73.1232735,5.0,1.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJy6x3_U_t3zgRA9e62sEc_vY,Life Care Pharmacy,33.5927268,73.1234585,5.0,2.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJd7UVAQDt3zgRz9-6bw812e8,AK Pharmacy,33.5929008,73.1238604,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJtYKAAYvt3zgRTZguHlytMiI,Adeel pharmacy vazir town,33.5955702,73.1169215,5.0,1.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJWW3pbgDt3zgRrSf_fWD3QtU,Umer Pharmacy,33.59560459999999,73.11743849999999,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJ_5EOoM_t3zgRgyFDUNYncDw,Anees hostel (Niamat pharmacy),33.5926105,73.1255535,5.0,1.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJW4X2-S3r3zgRRHOycpA_NoY,Fazaia Pharmacy,33.60541179999999,73.11637859999999,,,"pharmacy, health, store, point_of_interest, establishment"
ChIJ9_4PLmHr3zgRvPGQfIMnYzg,Chaman Unani Dawakhana,33.6056546,73.11489580000001,,,"pharmacy, health, store, point_of_interest, establishment"
ChIJP5GmPj_r3zgRDGvadlwxD-0,Al-Makkah medical Store,33.6051759,73.1147939,3.0,1.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJ65pjGWXr3zgRxLn5ylMJHHU,Mobeen Pharmacy,33.6101727,73.1213296,4.3,7.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJDzUD34jr3zgRDJ9I4FJlGag,Ahmad Pharmacy,33.6100553,73.1215483,,,"pharmacy, health, store, point_of_interest, establishment"
ChIJWascJGHr3zgR1J8nvCFgBmM,Al-Haram Pharmacy,33.6049569,73.1147433,5.0,3.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJwbxCeEzr3zgRc1JqpKvYiQc,WAHEED PHRAMCY,33.6044891,73.11446889999999,5.0,2.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJmUUi42Dr3zgR5V-9sXk8Iwc,Khattak Medicine Point,33.60396920000001,73.11406509999999,5.0,1.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJieAi42Dr3zgR69Hah3GDGcI,Khatak Chemist,33.6039858,73.1139955,2.5,2.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJ-TJN-WDr3zgRfqg1ZaydE40,Madina pharmacy,33.6035226,73.1139944,5.0,1.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJhZLFybLr3zgRE9GuuK5di4A,Farooq Medical Store,33.6032038,73.1138756,5.0,1.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJ74EHWADr3zgRGtXiKYFFXn8,Al Rahman pharmacy,33.6134823,73.12077339999999,,,"pharmacy, health, store, point_of_interest, establishment"
ChIJITo63n3r3zgRdHP-0GPDTX4,Al-sahib pharmacy,33.6030749,73.1217656,4.4,24.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJ-1xeV2Dr3zgRRn-p1BIIHRs,Azeem Unani Dawakhana,33.6028971,73.1136004,5.0,4.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJc1eEwV3r3zgRujB6CQlTOmA,The Chemist Medical Store دی کیمیسٹ میڈیکل سٹور,33.6063045,73.1097616,4.5,2.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJIXgz3V3r3zgRAPQJjaiROK4,Sheraz Medical & Super Store,33.6060081,73.1097703,5.0,2.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJV2o-213r3zgRIwlsK2zdjyo,Pharmacon Medical Store,33.6059211,73.109387,4.3,4.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJvZTW6SPr3zgRunXaP30p_uA,Zeesons Distributors,33.6058138,73.10933899999999,5.0,1.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJNWQ3TeDr3zgRZ9Q8Sgpu2Ss,Rahat pansar store,33.605889,73.1091981,,,"pharmacy, health, store, point_of_interest, establishment"
ChIJA9DIM0Hr3zgR6dv9f3_c5WE,Uzair Pharmacy,33.6053831,73.1092914,4.0,2.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJ0QsCMgDr3zgR5M-ABZFuXq8,"Haq Homeopathic Clinic (Dhoke Gangal, Rawalpindi)",33.615424,73.1156857,5.0,1.0,"drugstore, pharmacy, point_of_interest, health, store, establishment"
ChIJTzQ7s1br3zgRUlyyUOB8lFw,"New Kamran Medical Store (Dhoke Gangal, Rawalpindi)",33.6153983,73.1154815,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJc_xKCU3r3zgRYioGx6K9Suc,Shahzad plaza al kausar medical store,33.6158277,73.11668259999999,3.7,3.0,"pharmacy, book_store, point_of_interest, health, store, establishment"
ChIJK9xqFXHr3zgRmCqBi7lZ5B4,Al Basit Pharmacy,33.6013071,73.1129069,3.5,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ7-gEwqfr3zgRX985hVmA85Q,Al Shifa Pharmacy,33.6014873,73.11254679999999,5.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJj3hVg6vr3zgR-vSbzIAdixI,Hazqeel Homeopathic Pharmacy,33.6014192,73.1125538,5.0,10.0,"drugstore, pharmacy, point_of_interest, health, store, establishment"
ChIJnQ-5tfDr3zgRzrLQdLCkQg4,burhan clinic,33.601477,73.1123112,5.0,2.0,"drugstore, pharmacy, point_of_interest, health, store, establishment"
ChIJn-tj1sjt3zgRWIPivJsTgrg,Azeem Pharmacy,33.6008785,73.122086,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJT0G_Icjr3zgRRvsi6uNYUIc,MediTree Pharmacy,33.62681010000001,73.1176709,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJo7zGP5nr3zgRHb09W1SipqA,KHIDMAT MEDICAL&DIAGNOSTIC CENTER,33.6266964,73.11773629999999,5.0,10.0,"hospital, pharmacy, doctor, point_of_interest, store, health, establishment"
ChIJW3-QyBbr3zgRqYOUs39oc-E,Harmain Pharmacy,33.629578,73.1165422,5.0,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJuQOaJQDr3zgRNh97thdg6_g,Al amin plaza,33.6298506,73.1172018,5.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJn4odwRbr3zgRRDE1xT-dERI,Mehran Homeo & Herbal Store,33.6295515,73.1160036,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJ2cCx98Xr3zgRFTRIrC8-qeg,Sultan Medical Store,33.62954930000001,73.1159916,5.0,6.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJicBKshPr3zgR9uZ_8evYWdo,New Kamran pharmacy and cosmetics,33.626653,73.1199494,4.5,11.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJWXCNqjXr3zgR7gejPDwq5Bk,Cure-Aid Pharmacy,33.626304,73.119698,5.0,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJX5kTRADr3zgRpT1Q38HyMfw,AL-AZIZ PHARMACY,33.62659089999999,73.1202765,5.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJgQPCIbDr3zgRJACvzEj8GOo,Zahid Medical Store,33.6305685,73.11630889999999,4.5,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJJWUGChHr3zgRjDQtyfE9_Q0,Hamid Chemist & Cosmetics,33.6302715,73.1201978,4.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJAWlytCbr3zgRcmkqtjyfo0M,Darman pharmacy,33.630319,73.1202237,4.9,7.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJcfJMpxHr3zgRyDQOoa-kMoo,Adil Dawakhana,33.6303247,73.1202527,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJB0pY-KPr3zgRETOayEtohFE,Satti Laboratory,33.6304837,73.1202589,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJ18wRHwPr3zgR7GvzjY2--Jo,Madina Pharmacy,33.6310431,73.1145726,2.5,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJdYWWga_r3zgRt7Tm0bh68R0,Al Rehman Medical Store,33.6318823,73.116124,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJw3NYtBHr3zgRoHO1KOBipN0,Al-Baraka Medical Store,33.6311927,73.1213174,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJrfVutBHr3zgRZV-q8AUIc2c,Zain Medical Store & Dental Care Centre,33.631243,73.12136199999999,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJs4VO7CXr3zgRhmEDHueq2co,Saim Homeopathic Clinic - Infertility Dr.Waqar Bhutta,33.6280394,73.1120174,4.6,26.0,"drugstore, pharmacy, hospital, point_of_interest, store, health, establishment"
ChIJD-g4rmXr3zgRYZWUozdc-JM,Al Noor Pharmacy,33.6279817,73.11187199999999,3.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJc9igydvr3zgRf4x13DziikI,Jamshed chemist,33.6279327,73.11178579999999,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJPc2IBBbr3zgRTka233LT4tU,Chaudhry Chemist,33.6278631,73.11177909999999,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJTYXVbg_r3zgRkPRH5BB6xhI,Murtaza Pharmacy,33.6277058,73.1116869,5.0,4.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJfzmo5M_r3zgRwnP_qtobXns,Ahmad Medical Store,33.6315939,73.1221443,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJ0XTFOgDr3zgRmHciypq_6lc,Taha Medical Store,33.6330271,73.1158097,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJn6VFzRHr3zgRkvlh1y9au30,Meharia 11 Homeo Medical & Research Centre,33.6314803,73.1223612,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJlxgbDh7r3zgRJgd4a8gXe2g,De Medicine,33.6238039,73.1214317,4.5,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJRRTDFL_r3zgRqDX_TIusoAU,saim,33.6333117,73.1158358,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJ13FZhJfr3zgR8mL6Lam62qM,Al Harmain Pansar Store,33.6248338,73.1234734,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJwdqIKRDr3zgRfGNqDs2SuiA,City Chemist,33.6319817,73.12302919999999,3.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJnyetKBDr3zgR6rAdU08ntkA,Rawal Pharmacy,33.63222969999999,73.12276949999999,4.3,22.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJFfVWqnHr3zgRRrfstgCDssY,Nageena Pharmacy and Cosmetics,33.6270592,73.11041159999999,5.0,6.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJuVfH5tbr3zgRp_6oCjRTzbw,Ahmad pharmacy & cosmetics,33.6249743,73.1241414,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJHYFs7ibr3zgRQxcTARQEJwo,New city Cal store,33.6322427,73.1234379,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJ2VjNpz3r3zgRyQftoUdWdyM,New Life Homeopathic Store & Cosmetics,33.6295918,73.1092118,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJw2omChPr3zgRlOHjDMupc4k,Zaki Medical Complex,33.6220016,73.1221237,5.0,13.0,"pharmacy, hospital, point_of_interest, health, store, establishment"
ChIJ2WPZQm3r3zgRpktEgQeipnQ,Pharmaclinix Pharmacy,33.6221493,73.1224257,4.5,4.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJjUHkh6Xr3zgRW_hUhkTrIIk,Bhatti pharma,33.622967,73.1238932,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJ36mTqj3r3zgRm2JKOCCHVAo,Nisar Medical Store,33.6294062,73.10853689999999,4.6,7.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJrxu5qj3r3zgRPaoHbLOW0qk,Tayyab Dawakhana & Pansar Store,33.6295975,73.1084602,4.0,4.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJAeBcWj7r3zgRIMclMK6zi6A,Medicine Point,33.6250114,73.1088864,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJRaxeWz7r3zgRJCPgaTJiJ-4,Arslan Medicos & Cosmetics,33.6250076,73.10888419999999,4.2,20.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJUetbAQ_r3zgR76eAsKfBqJg,Rahat Medicos,33.6323823,73.1264492,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJnfLTDg_r3zgRk36DJRLj0eQ,Chaudhry vet medical store,33.6328437,73.1262665,3.0,2.0,"pharmacy, veterinary_care, point_of_interest, store, health, establishment"
ChIJzRccAQDr3zgRyDR-XN9OFXM,Mujahid Medical Store,33.64480339999999,73.1153102,5.0,3.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJS4XIuA3r3zgRpaDdP-FWxFk,Rajpoot Medical Store,33.64573600000001,73.1125663,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJYUY4gyfr3zgRHK6fVbA9M0A,Tehzeeb Pharmacy,33.6434045,73.1089476,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJr_Hgxxvr3zgRowpYLWE-X9c,Capital Pharmacy,33.6843693,73.1179267,5.0,6.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ2_Cwgh3B3zgRINv4DUOm5SA,Naveed & Sons Pharmacy,33.7443023,73.1140504,5.0,10.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ73fFRNzB3zgRDjp0utc4ii4,FC Medical Store Islamabad,33.7442869,73.1127025,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ-5qyZQvB3zgRqWeu5C9r5Vk,Zafar pharmacy,33.7436875,73.1093125,5.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJk6cnMQDB3zgRVqELcgHe7_s,Ali Haider Pharmacy,33.743185,73.1095064,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJNcR5WQDt3zgRQBw_dmZgfsY,Al Haram Pharmacy & Cosmatics,33.5268968,73.1323288,5.0,3.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJVcwpnR3t3zgRrut9rliDizg,Prime Care Pharmacy,33.5294997,73.1322691,4.0,2.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJXZ5gVAPt3zgRJBxmCaYM7sg,Bilal pharmacy & clinic,33.52747389999999,73.1319105,4.0,4.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJqRlBomLt3zgRz8eX_HSksTc,Imtiaz Mega,33.5304564,73.1310259,4.2,7298.0,"department_store, pharmacy, health, point_of_interest, store, establishment"
ChIJK6TO5Sft3zgRJTjfRmACRWc,Trucare Pharmacy,33.5249012,73.1468556,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJ86xvWI_t3zgRLTXZdK8F1UE,Pharmacy Plus,33.52429360000001,73.1468177,3.5,15.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJ178R4Kjt3zgRtOJMTOEd0LY,Shaheen Chemist,33.5524103,73.139393,4.0,313.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJZWLOd2_t3zgRtzH5YKYXTk0,Medicent pharmacy,33.5474591,73.1369761,5.0,15.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJeyG7VaHt3zgRmVNjsvsgDZ0,Everest Pharmaceuticals,33.5441877,73.1407358,4.3,10.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJPS2jJQDt3zgRnUQDFiSlEnU,Clinix - The Medicine Superstore,33.5526275,73.1395118,3.9,26.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJH5w5FULt3zgRGWkryg6mYLo,Dencare Pharmaceuticals,33.5435267,73.14130469999999,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJHZpN0O7t3zgR2oMH6EBfRpo,Alomed Pharma,33.54628630000001,73.14628270000001,5.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJMXVceert3zgRESjJ0WUtIik,Amson QC Department,33.5451875,73.1463125,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJbyFfI-Xt3zgRJWXVXjerquo,AADAMS Pharmacy,33.5407122,73.1411243,5.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJK9CnDqLt3zgRqtos4N4f2TA,Sadaqat Pharmacy,33.5407122,73.1411243,4.6,22.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJw26xQKLt3zgRWZgE-ne_SnU,Bilal Chemist,33.540848,73.14240099999999,4.2,15.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJEwLV_Ent3zgR08B2rSTdXnA,Al Basit Pharmacy,33.5408514,73.1424852,3.7,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJnR0RFg_t3zgRQ-6Cn8-RXuk,BAJWA PHARMACY & COSMETICS,33.5409107,73.1429852,5.0,4.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJt_Vg4n7t3zgR7ghIJXinDB0,Aadams Pharmacy,33.5409467,73.1434214,4.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJCYODobbt3zgRIPWaKDBOQkk,Insaf Pharmacy and Cosmetics,33.5408133,73.1439003,3.3,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJs2APbVDs3zgRLt-RXElraeE,D.WATSON CHEMIST PWD,33.5714228,73.1451738,4.0,395.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJ_dVA-Fbs3zgRc5RrO27ofMk,Al-Noor Pharmacy,33.56785720000001,73.137767,4.3,49.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJ6xC6tqrt3zgR9_sQptnqJUA,Dar Al Dawa Branch 2,33.5678173,73.1376205,2.6,5.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJVciBiZ_t3zgRGe2FqDws0JY,Zeeshan Homeopathic,33.567567,73.1379209,4.4,15.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJgRNfOQDt3zgRCPdbamUzduw,PWD,33.567391,73.13828339999999,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJr93km4nt3zgRPZJGMWycmCA,Dar Al Dawa,33.5681158,73.13888539999999,2.3,3.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJ91sOCVjt3zgRyau95joU95g,Sharif Homoeo Store,33.566945,73.1381759,5.0,5.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJiQMH0rHt3zgRdyvwWkSYQTc,Kamran pharmacy,33.5683442,73.13910729999999,4.6,14.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJN2ELHlfs3zgR7diQAWR03ow,Madina Pansar Store & Dawakhana,33.5687172,73.13904099999999,4.4,11.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJH7eF7P_t3zgRIIqvClPQUzk,Muhammadia Unani Dawakhana,33.5667172,73.1379913,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJCajqnPjs3zgRigtPVSgj9nM,WellAid Chemist & Store,33.5673122,73.13466919999999,3.0,1.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJtRFTqAXt3zgRsh7K6p95Y08,WAHAJ PHARMACY,33.5709777,73.1370203,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJEXTwLhDt3zgRXTVWL6iO65g,Al marwa pharmacy,33.57154999999999,73.1369315,5.0,1.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJjxkQ_SXt3zgR2Tt0cI-V1W0,Al Rehman Pharmacy,33.57162039999999,73.136483,5.0,1.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJL8nrkoft3zgRSsD19_S-VJg,Adil Pharmacy,33.571892,73.1364629,5.0,126.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJLyms3DPt3zgReowCQ1j4DsU,Save & Care,33.5661439,73.13194589999999,4.6,7.0,"pharmacy, physiotherapist, clothing_store, health, point_of_interest, store, establishment"
ChIJS-888NPt3zgR_-AGJbD-LbQ,ZB PHARMACY,33.5703124,73.1436507,3.0,18.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJ6S0Hajnt3zgRWcUSa6cjJ_k,Red Pharmacy,33.5632768,73.1341499,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJNUQfZTjt3zgRFp58VlGAw6I,JS PHARMACY,33.56472599999999,73.1430979,5.0,2.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJ71X1RSuV3zgRezyV1C7oZi0,Matab-e-Mahmood,33.5644001,73.1431176,,,"pharmacy, health, point_of_interest, store, establishment"
ChIJpVH7GeHt3zgRXM48mGzFLlI,Al Baraka Pharmacy,33.5700168,73.1307997,5.0,1.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJI1FdRwDt3zgRxxZ9KU1aOxY,Dar Al Afia Pharmacy and Cosmetics,33.5618437,73.1347844,4.3,6.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJH8NT4-zt3zgRWabwnTmqymc,Ahmad chemist,33.57107429999999,73.1449762,5.0,1.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJL3WJ-uXt3zgRtQx8y_Z9EMc,Al-Rehman Homeopathic Clinic & Store (Dr Muhammad Tahir Khan),33.5715572,73.1454942,4.8,14.0,"drugstore, pharmacy, health, point_of_interest, store, establishment"
ChIJYdUL2xrt3zgR49auuNRy-Ro,Galaxy+pharmacy,33.572074,73.1463224,5.0,2.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJs57MKgDt3zgRn7uUYXAahz0,Bin Siraj Pharmacy,33.5760102,73.1329516,4.5,2.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJVS5Vplvs3zgR3DXDzB6Nt34,M.Pakistan pharmacy,33.5754021,73.1435793,4.7,17.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJwUTk1_Xs3zgRKl3jnsQ65rQ,Al-Shifa Chemist & Cosmetics,33.57593369999999,73.1326564,4.8,8.0,"pharmacy, health, point_of_interest, store, establishment"
ChIJEYkJSIjs3zgRyi-AYx8EkPE,Al Harmain Pharmacy,33.5902579,73.1333903,4.3,7.0,"pharmacy, point_of_interest, health, store, establishment"
